component_id,node_count,user_count,merchant_count,transaction_count,transaction_value,chargeback_transactions,fraud_chargeback_transactions,chargeback_ratio,max_risk_score,identity_anomaly_transactions,repeated_chargeback_user_transactions,high_chargeback_merchant_transactions,network_risk_score,network_activity_flag
3275,4,3,1,3,8955.51,2,0,0.6666666666666666,20.0,0.0,0,0,30.0,1
3276,2,1,1,1,17744.69,0,0,0.0,0.0,0.0,0,0,0.0,0
3277,3,2,1,2,20470.739999999998,0,0,0.0,5.0,0.0,0,0,2.5,1
3278,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3279,3,2,1,2,12572.82,0,0,0.0,0.0,0.0,0,0,0.0,1
3280,3,2,1,2,9564.6,0,0,0.0,15.0,1.0,0,0,12.5,1
3281,3,2,1,2,5922.610000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
3282,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3283,3,2,1,2,40573.32,0,0,0.0,0.0,0.0,0,0,0.0,1
3284,4,3,1,3,28350.8,0,0,0.0,0.0,0.0,0,0,0.0,1
3285,5,4,1,4,71883.29999999999,2,1,0.5,65.0,0.0,1,4,99.5,1
3286,3,2,1,2,2775.390000000003,1,0,0.5,15.0,0.0,0,0,17.5,1
3287,5,4,1,4,92967.45,1,0,0.25,18.0,0.0,0,0,19.0,1
3288,3,2,1,2,4982.6900000000005,0,0,0.0,0.0,0.0,0,0,0.0,1
3289,2,1,1,1,17945.41,0,0,0.0,0.0,0.0,0,0,0.0,0
3290,3,2,1,2,12013.109999999999,0,0,0.0,5.0,0.0,0,0,2.5,1
3291,7,5,2,6,50732.03,0,0,0.0,15.0,1.0,0,0,12.5,1
3292,4,3,1,3,27916.65,0,0,0.0,0.0,0.0,0,0,0.0,1
3293,3,2,1,2,27961.75,1,0,0.5,15.0,0.0,0,0,17.5,1
3294,3,2,1,2,16283.259999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
3295,5,4,1,4,49801.200000000004,0,0,0.0,0.0,0.0,0,0,0.0,1
3296,3,2,1,2,34821.93,0,0,0.0,15.0,1.0,0,0,12.5,1
3297,3,2,1,2,22656.600000000002,1,0,0.5,15.0,0.0,0,0,17.5,1
3298,3,2,1,2,21366.94,1,0,0.5,15.0,0.0,0,0,17.5,1
3299,2,1,1,1,16971.04,0,0,0.0,0.0,0.0,0,0,0.0,0
3300,4,3,1,3,27066.07,0,0,0.0,0.0,0.0,0,0,0.0,1
3301,3,2,1,2,36084.8,0,0,0.0,0.0,0.0,0,0,0.0,1
3302,10,7,3,9,101624.84,2,0,0.2222222222222222,20.0,0.0,0,0,30.0,1
3303,4,3,1,3,34712.450000000004,0,0,0.0,0.0,0.0,0,0,0.0,1
3304,4,2,2,3,24519.030000000002,0,0,0.0,5.0,0.0,0,0,2.5,1
3305,3,2,1,2,44573.9,1,1,0.5,45.0,0.0,0,0,62.5,1
3306,3,2,1,2,10966.18,0,0,0.0,0.0,0.0,0,0,0.0,1
3307,3,2,1,2,20504.22,0,0,0.0,0.0,0.0,0,0,0.0,1
3308,2,1,1,1,21112.21,0,0,0.0,0.0,0.0,0,0,0.0,0
3309,2,1,1,1,7561.75,0,0,0.0,0.0,0.0,0,0,0.0,0
3310,3,2,1,2,13247.85,0,0,0.0,0.0,0.0,0,0,0.0,1
3311,6,5,1,5,45266.89,1,0,0.2,15.0,0.0,0,0,17.5,1
3312,7,5,2,6,91774.77,2,0,0.3333333333333333,18.0,0.0,0,0,29.0,1
3313,5,3,2,4,58004.92,0,0,0.0,0.0,0.0,0,0,0.0,1
3314,3,2,1,2,43334.35,0,0,0.0,3.0,0.0,0,0,1.5,1
3315,2,1,1,1,23872.69,0,0,0.0,3.0,0.0,0,0,1.5,0
3316,3,2,1,2,12208.18,1,1,0.5,45.0,0.0,0,0,62.5,1
3317,8,5,3,7,88571.56,0,0,0.0,0.0,0.0,0,0,0.0,1
3318,4,3,1,3,23019.0,1,0,0.3333333333333333,25.0,0.0,1,0,27.5,1
3319,3,2,1,2,33812.06,0,0,0.0,0.0,0.0,0,0,0.0,1
3320,3,2,1,2,21520.14,1,0,0.5,15.0,0.0,0,0,17.5,1
3321,3,2,1,2,15854.73,1,0,0.5,15.0,0.0,0,0,17.5,1
3322,5,4,1,4,41921.49,0,0,0.0,0.0,0.0,0,0,0.0,1
3323,5,4,1,4,30352.909999999996,0,0,0.0,3.0,0.0,0,0,1.5,1
3324,3,2,1,2,9290.91,0,0,0.0,0.0,0.0,0,0,0.0,1
3325,3,2,1,2,28014.41,1,0,0.5,18.0,0.0,0,0,19.0,1
3326,4,2,2,3,43362.46,1,0,0.3333333333333333,20.0,0.0,0,0,20.0,1
3327,5,4,1,4,39959.3,1,1,0.25,45.0,0.0,0,0,62.5,1
3328,4,3,1,3,10195.77,0,0,0.0,5.0,0.0,0,0,2.5,1
3329,2,1,1,1,16954.73,0,0,0.0,0.0,0.0,0,0,0.0,0
3330,3,2,1,2,5815.389999999999,0,0,0.0,0.0,0.0,0,0,0.0,1
3331,2,1,1,1,14888.67,1,1,1.0,45.0,0.0,0,0,62.5,0
3332,3,2,1,2,32993.95,0,0,0.0,0.0,0.0,0,0,0.0,1
3333,3,2,1,2,19895.079999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
3334,3,2,1,2,25161.670000000002,1,1,0.5,45.0,0.0,0,0,62.5,1
3335,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3336,3,2,1,2,31001.789999999997,0,0,0.0,13.0,0.0,0,0,6.5,1
3337,3,2,1,2,-9712.71,0,0,0.0,0.0,0.0,0,0,0.0,1
3338,3,2,1,2,31522.02,0,0,0.0,0.0,0.0,0,0,0.0,1
3339,3,2,1,2,34259.09,1,0,0.5,15.0,0.0,0,0,17.5,1
3340,5,4,1,4,32213.09,1,0,0.25,15.0,0.0,0,0,17.5,1
3341,2,1,1,1,19676.53,1,0,1.0,15.0,0.0,0,0,17.5,0
3342,3,2,1,2,26649.629999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
3343,3,2,1,2,24270.87,1,0,0.5,15.0,0.0,0,0,17.5,1
3344,3,2,1,2,34134.03,0,0,0.0,0.0,0.0,0,0,0.0,1
3345,5,4,1,4,20940.96,1,0,0.25,15.0,0.0,0,0,17.5,1
3346,2,1,1,1,20169.63,1,0,1.0,15.0,0.0,0,0,17.5,0
3347,3,2,1,2,13809.89,1,0,0.5,15.0,0.0,0,0,17.5,1
3348,3,2,1,2,18032.57,1,0,0.5,15.0,0.0,0,0,17.5,1
3349,3,2,1,2,36141.869999999995,0,0,0.0,0.0,0.0,0,0,0.0,1
3350,4,3,1,3,43609.78,1,0,0.3333333333333333,15.0,1.0,0,0,22.5,1
3351,2,1,1,1,11612.03,1,0,1.0,20.0,0.0,0,0,20.0,0
3352,3,2,1,2,16407.57,0,0,0.0,0.0,0.0,0,0,0.0,1
3353,4,3,1,3,29457.269999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
3354,4,3,1,3,10579.36,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
3355,3,2,1,2,24610.41,1,0,0.5,15.0,0.0,0,0,17.5,1
3356,2,1,1,1,6047.62,0,0,0.0,0.0,0.0,0,0,0.0,0
3357,3,2,1,2,46625.11,1,0,0.5,20.0,0.0,0,0,20.0,1
3358,3,2,1,2,34088.81,0,0,0.0,0.0,0.0,0,0,0.0,1
3359,5,4,1,4,70208.15,0,0,0.0,0.0,0.0,0,0,0.0,1
3360,3,2,1,2,17528.65,0,0,0.0,0.0,0.0,0,0,0.0,1
3361,2,1,1,1,20124.62,0,0,0.0,0.0,0.0,0,0,0.0,0
3362,3,2,1,2,8844.99,0,0,0.0,0.0,0.0,0,0,0.0,1
3363,3,2,1,2,14925.15,0,0,0.0,2.0,0.0,0,0,1.0,1
3364,3,2,1,2,22383.84,0,0,0.0,5.0,0.0,0,0,2.5,1
3365,3,2,1,2,30007.52,0,0,0.0,0.0,0.0,0,0,0.0,1
3366,3,2,1,2,511.58,0,0,0.0,0.0,0.0,0,0,0.0,1
3367,3,2,1,2,21183.0,0,0,0.0,0.0,0.0,0,0,0.0,1
3368,3,2,1,2,43246.67,0,0,0.0,0.0,0.0,0,0,0.0,1
3369,6,4,2,5,43559.96,0,0,0.0,5.0,0.0,0,0,2.5,1
3370,8,6,2,7,55306.020000000004,1,0,0.14285714285714285,15.0,0.0,0,0,17.5,1
3371,6,4,2,5,61139.22,2,1,0.4,45.0,0.0,0,0,72.5,1
3372,3,2,1,2,21699.14,0,0,0.0,0.0,0.0,0,0,0.0,1
3373,4,3,1,3,29991.96,0,0,0.0,0.0,0.0,0,0,0.0,1
3374,3,2,1,2,26202.28,0,0,0.0,3.0,0.0,0,0,1.5,1
3375,3,2,1,2,37671.25,1,0,0.5,15.0,0.0,0,0,17.5,1
3376,2,1,1,1,7838.14,0,0,0.0,0.0,0.0,0,0,0.0,0
3377,3,2,1,2,5607.54,0,0,0.0,0.0,0.0,0,0,0.0,1
3378,3,2,1,2,28534.120000000003,0,0,0.0,0.0,0.0,0,0,0.0,1
3379,8,6,2,7,86047.31,2,0,0.2857142857142857,20.0,0.0,0,0,30.0,1
3380,2,1,1,1,14096.92,0,0,0.0,0.0,0.0,0,0,0.0,0
3381,3,2,1,2,6707.25,0,0,0.0,0.0,0.0,0,0,0.0,1
3382,2,1,1,1,21930.2,0,0,0.0,0.0,0.0,0,0,0.0,0
3383,6,5,1,5,23821.7,0,0,0.0,0.0,0.0,0,0,0.0,1
3384,4,3,1,3,49297.8,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
3385,3,2,1,2,21065.48,0,0,0.0,0.0,0.0,0,0,0.0,1
3386,2,1,1,1,15483.13,0,0,0.0,0.0,0.0,0,0,0.0,0
3387,2,1,1,1,12118.23,0,0,0.0,0.0,0.0,0,0,0.0,0
3388,2,1,1,1,454.45,0,0,0.0,0.0,0.0,0,0,0.0,0
3389,4,3,1,3,29859.68,0,0,0.0,0.0,0.0,0,0,0.0,1
3390,3,2,1,2,29843.28,0,0,0.0,3.0,0.0,0,0,1.5,1
3391,5,3,2,4,29467.760000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
3392,3,2,1,2,37037.76,0,0,0.0,5.0,0.0,0,0,2.5,1
3393,3,2,1,2,2539.16,0,0,0.0,5.0,0.0,0,0,2.5,1
3394,4,3,1,3,14432.9,0,0,0.0,15.0,1.0,0,0,12.5,1
3395,2,1,1,1,6291.84,0,0,0.0,2.0,0.0,0,0,1.0,0
3396,3,2,1,2,32099.02,1,0,0.5,15.0,0.0,0,0,17.5,1
3397,2,1,1,1,12494.06,0,0,0.0,0.0,0.0,0,0,0.0,0
3398,3,2,1,2,20668.129999999997,0,0,0.0,20.0,1.0,0,0,15.0,1
3399,2,1,1,1,15450.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3400,3,2,1,2,19165.52,1,1,0.5,55.0,0.0,1,0,72.5,1
3401,2,1,1,1,17089.48,0,0,0.0,0.0,0.0,0,0,0.0,0
3402,2,1,1,1,18279.59,0,0,0.0,0.0,0.0,0,0,0.0,0
3403,3,2,1,2,25604.6,0,0,0.0,0.0,0.0,0,0,0.0,1
3404,2,1,1,1,3949.32,0,0,0.0,15.0,1.0,0,0,12.5,0
3405,2,1,1,1,14209.53,0,0,0.0,15.0,1.0,0,0,12.5,0
3406,3,2,1,2,18085.0,0,0,0.0,0.0,0.0,0,0,0.0,1
3407,3,2,1,2,19075.56,0,0,0.0,0.0,0.0,0,0,0.0,1
3408,7,5,2,6,74602.14,0,0,0.0,15.0,2.0,0,0,17.5,1
3409,2,1,1,1,21326.81,0,0,0.0,0.0,0.0,0,0,0.0,0
3410,4,3,1,3,39032.149999999994,0,0,0.0,0.0,0.0,0,0,0.0,1
3411,3,2,1,2,12752.15,0,0,0.0,5.0,0.0,0,0,2.5,1
3412,3,2,1,2,9439.55,0,0,0.0,0.0,0.0,0,0,0.0,1
3413,2,1,1,1,21568.23,1,0,1.0,15.0,0.0,0,0,17.5,0
3414,4,3,1,3,44548.990000000005,0,0,0.0,3.0,0.0,0,0,1.5,1
3415,3,2,1,2,15366.16,0,0,0.0,0.0,0.0,0,0,0.0,1
3416,2,1,1,1,22882.8,0,0,0.0,0.0,0.0,0,0,0.0,0
3417,5,3,2,4,39221.729999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
3418,5,4,1,4,35433.59,0,0,0.0,5.0,0.0,0,0,2.5,1
3419,4,3,1,3,32493.960000000003,2,0,0.6666666666666666,15.0,0.0,0,0,27.5,1
3420,3,2,1,2,33246.090000000004,0,0,0.0,0.0,0.0,0,0,0.0,1
3421,4,3,1,3,31913.47,2,0,0.6666666666666666,32.0,1.0,0,0,41.0,1
3422,4,3,1,3,26358.690000000002,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
3423,3,2,1,2,22661.97,0,0,0.0,0.0,0.0,0,0,0.0,1
3424,4,3,1,3,15444.2,0,0,0.0,0.0,0.0,0,0,0.0,1
3425,10,8,2,9,96721.48,0,0,0.0,15.0,2.0,0,0,17.5,1
3426,2,1,1,1,15510.77,0,0,0.0,15.0,1.0,0,0,12.5,0
3427,3,2,1,2,40859.69,0,0,0.0,0.0,0.0,0,0,0.0,1
3428,5,4,1,4,51966.02,0,0,0.0,0.0,0.0,0,0,0.0,1
3429,4,3,1,3,9866.66,0,0,0.0,0.0,0.0,0,0,0.0,1
3430,3,2,1,2,42821.0,0,0,0.0,0.0,0.0,0,0,0.0,1
3431,2,1,1,1,13660.74,0,0,0.0,0.0,0.0,0,0,0.0,0
3432,2,1,1,1,14268.12,0,0,0.0,0.0,0.0,0,0,0.0,0
3433,2,1,1,1,17258.93,0,0,0.0,5.0,0.0,0,0,2.5,0
3434,4,3,1,3,14280.960000000001,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
3435,2,1,1,1,17549.54,0,0,0.0,0.0,0.0,0,0,0.0,0
3436,2,1,1,1,11884.52,0,0,0.0,0.0,0.0,0,0,0.0,0
3437,4,3,1,3,11228.630000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
3438,3,2,1,2,21070.71,0,0,0.0,0.0,0.0,0,0,0.0,1
3439,5,3,2,4,41634.76,3,1,0.75,45.0,0.0,0,0,82.5,1
3440,6,5,1,5,76735.29000000001,0,0,0.0,3.0,0.0,0,0,1.5,1
3441,5,4,1,4,50719.12,0,0,0.0,0.0,0.0,0,0,0.0,1
3442,2,1,1,1,8233.28,0,0,0.0,0.0,0.0,0,0,0.0,0
3443,3,2,1,2,20438.010000000002,0,0,0.0,20.0,1.0,0,0,15.0,1
3444,2,1,1,1,14260.28,1,1,1.0,60.0,1.0,0,0,75.0,0
3445,3,2,1,2,17843.64,0,0,0.0,0.0,0.0,0,0,0.0,1
3446,3,2,1,2,25772.760000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
3447,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3448,4,3,1,3,31722.329999999998,0,0,0.0,15.0,1.0,0,0,12.5,1
3449,4,3,1,3,35873.49,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
3450,2,1,1,1,23317.72,0,0,0.0,0.0,0.0,0,0,0.0,0
3451,2,1,1,1,9496.87,1,0,1.0,15.0,0.0,0,0,17.5,0
3452,3,2,1,2,7748.92,0,0,0.0,0.0,0.0,0,0,0.0,1
3453,4,3,1,3,29322.33,0,0,0.0,0.0,0.0,0,0,0.0,1
3454,2,1,1,1,17337.94,1,1,1.0,45.0,0.0,0,0,62.5,0
3455,4,3,1,3,25174.449999999997,0,0,0.0,5.0,0.0,0,0,2.5,1
3456,3,2,1,2,32771.97,0,0,0.0,3.0,0.0,0,0,1.5,1
3457,3,2,1,2,43053.770000000004,1,0,0.5,15.0,0.0,0,0,17.5,1
3458,5,3,2,4,60235.44,1,0,0.25,30.0,2.0,0,0,35.0,1
3459,3,2,1,2,18343.11,1,1,0.5,45.0,0.0,0,0,62.5,1
3460,3,2,1,2,17008.21,1,0,0.5,15.0,0.0,0,0,17.5,1
3461,2,1,1,1,24887.14,0,0,0.0,3.0,0.0,0,0,1.5,0
3462,2,1,1,1,4594.22,0,0,0.0,0.0,0.0,0,0,0.0,0
3463,2,1,1,1,9117.03,0,0,0.0,0.0,0.0,0,0,0.0,0
3464,5,4,1,4,30999.57,0,0,0.0,15.0,1.0,0,0,12.5,1
3465,4,3,1,3,14082.97,0,0,0.0,0.0,0.0,0,0,0.0,1
3466,2,1,1,1,15677.43,0,0,0.0,0.0,0.0,0,0,0.0,0
3467,2,1,1,1,-22832.01,0,0,0.0,0.0,0.0,0,0,0.0,0
3468,3,2,1,2,26045.05,0,0,0.0,0.0,0.0,0,0,0.0,1
3469,3,2,1,2,10895.880000000001,1,0,0.5,25.0,0.0,1,0,27.5,1
3470,4,2,2,3,47621.57,0,0,0.0,2.0,0.0,0,0,1.0,1
3471,5,4,1,4,42536.11,0,0,0.0,0.0,0.0,0,0,0.0,1
3472,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3473,3,2,1,2,20595.72,0,0,0.0,0.0,0.0,0,0,0.0,1
3474,3,2,1,2,24444.440000000002,1,1,0.5,47.0,0.0,0,0,63.5,1
3475,4,3,1,3,26885.719999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
3476,4,3,1,3,42912.04,0,0,0.0,2.0,0.0,0,0,1.0,1
3477,2,1,1,1,12894.74,0,0,0.0,0.0,0.0,0,0,0.0,0
3478,5,4,1,4,43249.82000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
3479,3,2,1,2,44080.16,0,0,0.0,2.0,0.0,0,0,1.0,1
3480,3,2,1,2,20267.42,1,0,0.5,20.0,0.0,0,0,20.0,1
3481,4,3,1,3,49302.630000000005,0,0,0.0,3.0,0.0,0,0,1.5,1
3482,2,1,1,1,7115.75,0,0,0.0,0.0,0.0,0,0,0.0,0
3483,4,3,1,3,27686.87,0,0,0.0,20.0,1.0,0,0,15.0,1
3484,4,3,1,3,10630.07,0,0,0.0,0.0,0.0,0,0,0.0,1
3485,4,3,1,3,27382.14,0,0,0.0,15.0,1.0,0,0,12.5,1
3486,2,1,1,1,22063.55,0,0,0.0,5.0,0.0,0,0,2.5,0
3487,5,4,1,4,39931.28,1,1,0.25,45.0,0.0,0,0,62.5,1
3488,3,2,1,2,46859.490000000005,1,0,0.5,18.0,0.0,0,0,19.0,1
3489,4,3,1,3,40882.66,0,0,0.0,0.0,0.0,0,0,0.0,1
3490,4,3,1,3,44160.340000000004,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
3491,2,1,1,1,4084.25,0,0,0.0,0.0,0.0,0,0,0.0,0
3492,3,2,1,2,20010.12,0,0,0.0,0.0,0.0,0,0,0.0,1
3493,2,1,1,1,2224.12,0,0,0.0,0.0,0.0,0,0,0.0,0
3494,3,2,1,2,11503.81,0,0,0.0,0.0,0.0,0,0,0.0,1
3495,4,3,1,3,10685.25,0,0,0.0,0.0,0.0,0,0,0.0,1
3496,2,1,1,1,14415.73,0,0,0.0,0.0,0.0,0,0,0.0,0
3497,3,2,1,2,26169.43,1,0,0.5,15.0,0.0,0,0,17.5,1
3498,2,1,1,1,0.0,0,0,0.0,2.0,0.0,0,0,1.0,0
3499,4,3,1,3,29827.839999999997,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
3500,2,1,1,1,21535.45,1,1,1.0,45.0,0.0,0,0,62.5,0
3501,4,3,1,3,50313.26,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
3502,2,1,1,1,19339.3,0,0,0.0,0.0,0.0,0,0,0.0,0
3503,2,1,1,1,24965.3,0,0,0.0,3.0,0.0,0,0,1.5,0
3504,2,1,1,1,9288.06,0,0,0.0,15.0,1.0,0,0,12.5,0
3505,4,3,1,3,21793.39,1,1,0.3333333333333333,60.0,1.0,0,0,75.0,1
3506,3,2,1,2,12244.13,1,1,0.5,45.0,0.0,0,0,62.5,1
3507,3,2,1,2,21021.81,0,0,0.0,0.0,0.0,0,0,0.0,1
3508,5,4,1,4,43846.89,0,0,0.0,0.0,0.0,0,0,0.0,1
3509,7,5,2,6,89188.51000000001,0,0,0.0,3.0,0.0,0,0,1.5,1
3510,3,2,1,2,17048.07,0,0,0.0,0.0,0.0,0,0,0.0,1
3511,3,2,1,2,13832.39,1,0,0.5,15.0,0.0,0,0,17.5,1
3512,5,3,2,4,46723.09,0,0,0.0,0.0,0.0,0,0,0.0,1
3513,3,2,1,2,21041.73,0,0,0.0,15.0,1.0,0,0,12.5,1
3514,3,2,1,2,23196.65,0,0,0.0,0.0,0.0,0,0,0.0,1
3515,4,3,1,3,17037.62,1,0,0.3333333333333333,20.0,0.0,0,0,20.0,1
3516,2,1,1,1,20189.71,1,0,1.0,15.0,0.0,0,0,17.5,0
3517,4,3,1,3,31151.38,0,0,0.0,0.0,0.0,0,0,0.0,1
3518,2,1,1,1,14036.28,0,0,0.0,0.0,0.0,0,0,0.0,0
3519,4,3,1,3,60052.490000000005,2,1,0.6666666666666666,45.0,0.0,0,0,72.5,1
3520,4,3,1,3,39438.149999999994,0,0,0.0,0.0,0.0,0,0,0.0,1
3521,3,2,1,2,22206.63,0,0,0.0,2.0,0.0,0,0,1.0,1
3522,3,2,1,2,11660.09,0,0,0.0,0.0,0.0,0,0,0.0,1
3523,4,3,1,3,18961.14,0,0,0.0,0.0,0.0,0,0,0.0,1
3524,7,5,2,6,84578.71,0,0,0.0,3.0,0.0,0,0,1.5,1
3525,3,2,1,2,5677.3099999999995,1,0,0.5,15.0,1.0,0,0,22.5,1
3526,5,4,1,4,60713.5,2,1,0.5,48.0,0.0,0,0,74.0,1
3527,4,3,1,3,55252.42,0,0,0.0,0.0,0.0,0,0,0.0,1
3528,4,3,1,3,44399.72,0,0,0.0,5.0,0.0,0,0,2.5,1
3529,3,2,1,2,28268.010000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
3530,3,2,1,2,24803.47,0,0,0.0,5.0,0.0,0,0,2.5,1
3531,6,4,2,5,56264.04,0,0,0.0,0.0,0.0,0,0,0.0,1
3532,4,3,1,3,21953.56,1,0,0.3333333333333333,30.0,1.0,0,0,30.0,1
3533,4,3,1,3,14705.74,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
3534,3,2,1,2,19256.199999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
3535,3,2,1,2,30424.420000000002,1,1,0.5,45.0,0.0,0,0,62.5,1
3536,3,2,1,2,15296.67,0,0,0.0,0.0,0.0,0,0,0.0,1
3537,4,3,1,3,46316.71,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
3538,4,3,1,3,45824.79,0,0,0.0,3.0,0.0,0,0,1.5,1
3539,8,6,2,7,93371.79999999999,0,0,0.0,20.0,3.0,0,0,25.0,1
3540,3,2,1,2,21180.93,0,0,0.0,0.0,0.0,0,0,0.0,1
3541,7,6,1,6,63103.97,1,1,0.16666666666666666,60.0,1.0,0,0,75.0,1
3542,5,4,1,4,30255.06,2,1,0.5,50.0,1.0,0,0,80.0,1
3543,4,3,1,3,23206.91,0,0,0.0,5.0,0.0,0,0,2.5,1
3544,5,4,1,4,19654.41,0,0,0.0,0.0,0.0,0,0,0.0,1
3545,5,4,1,4,30621.36,1,1,0.25,45.0,0.0,0,0,62.5,1
3546,3,2,1,2,18926.78,0,0,0.0,0.0,0.0,0,0,0.0,1
3547,3,2,1,2,17026.4,0,0,0.0,0.0,0.0,0,0,0.0,1
3548,4,3,1,3,26718.61,0,0,0.0,0.0,0.0,0,0,0.0,1
3549,5,3,2,4,39517.54,0,0,0.0,17.0,2.0,0,0,18.5,1
3550,5,4,1,4,22486.02,0,0,0.0,0.0,0.0,0,0,0.0,1
3551,7,5,2,6,20537.21,3,2,0.5,45.0,0.0,0,0,112.5,1
3552,3,2,1,2,29665.55,0,0,0.0,0.0,0.0,0,0,0.0,1
3553,4,3,1,3,30613.489999999998,1,1,0.3333333333333333,60.0,1.0,0,0,75.0,1
3554,9,7,2,8,86712.64,0,0,0.0,0.0,0.0,0,0,0.0,1
3555,5,4,1,4,47164.91,0,0,0.0,5.0,0.0,0,0,2.5,1
3556,15,9,6,14,99147.56999999999,2,0,0.14285714285714285,20.0,3.0,0,0,45.0,1
3557,2,1,1,1,5346.44,0,0,0.0,0.0,0.0,0,0,0.0,0
3558,3,2,1,2,15300.380000000001,1,0,0.5,15.0,0.0,0,0,17.5,1
3559,3,2,1,2,17896.74,0,0,0.0,0.0,0.0,0,0,0.0,1
3560,3,2,1,2,23979.19,0,0,0.0,0.0,0.0,0,0,0.0,1
3561,3,2,1,2,37034.86,0,0,0.0,0.0,0.0,0,0,0.0,1
3562,3,2,1,2,31125.31,0,0,0.0,5.0,0.0,0,0,2.5,1
3563,2,1,1,1,23688.6,0,0,0.0,0.0,0.0,0,0,0.0,0
3564,2,1,1,1,22364.53,0,0,0.0,0.0,0.0,0,0,0.0,0
3565,5,4,1,4,45890.49,0,0,0.0,5.0,0.0,0,0,2.5,1
3566,2,1,1,1,19253.06,1,0,1.0,15.0,0.0,0,0,17.5,0
3567,2,1,1,1,5842.55,1,0,1.0,15.0,0.0,0,0,17.5,0
3568,6,5,1,5,55775.03,0,0,0.0,0.0,0.0,0,0,0.0,1
3569,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3570,4,3,1,3,42639.03,1,1,0.3333333333333333,50.0,0.0,0,0,65.0,1
3571,6,4,2,5,61881.31,0,0,0.0,8.0,0.0,0,0,4.0,1
3572,4,3,1,3,47746.009999999995,0,0,0.0,5.0,0.0,0,0,2.5,1
3573,2,1,1,1,6758.76,0,0,0.0,0.0,0.0,0,0,0.0,0
3574,4,3,1,3,33488.72,0,0,0.0,3.0,0.0,0,0,1.5,1
3575,3,2,1,2,25614.13,0,0,0.0,0.0,0.0,0,0,0.0,1
3576,2,1,1,1,-12715.07,0,0,0.0,0.0,0.0,0,0,0.0,0
3577,3,2,1,2,38447.71,0,0,0.0,0.0,0.0,0,0,0.0,1
3578,2,1,1,1,14648.6,0,0,0.0,0.0,0.0,0,0,0.0,0
3579,4,3,1,3,22808.61,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
3580,6,4,2,5,25716.97,0,0,0.0,20.0,1.0,0,0,15.0,1
3581,2,1,1,1,13191.14,0,0,0.0,0.0,0.0,0,0,0.0,0
3582,2,1,1,1,6322.12,0,0,0.0,0.0,0.0,0,0,0.0,0
3583,3,2,1,2,19746.24,0,0,0.0,5.0,0.0,0,0,2.5,1
3584,4,3,1,3,22906.42,0,0,0.0,0.0,0.0,0,0,0.0,1
3585,2,1,1,1,14768.84,0,0,0.0,0.0,0.0,0,0,0.0,0
3586,3,2,1,2,12405.86,0,0,0.0,0.0,0.0,0,0,0.0,1
3587,4,3,1,3,44072.97,1,0,0.3333333333333333,20.0,0.0,0,0,20.0,1
3588,2,1,1,1,7122.9,0,0,0.0,0.0,0.0,0,0,0.0,0
3589,11,8,3,10,149510.31,0,0,0.0,20.0,1.0,0,0,15.0,1
3590,4,3,1,3,18967.079999999998,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
3591,2,1,1,1,5808.13,0,0,0.0,2.0,0.0,0,0,1.0,0
3592,3,2,1,2,30933.88,0,0,0.0,0.0,0.0,0,0,0.0,1
3593,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
3594,5,3,2,4,48946.42,0,0,0.0,0.0,0.0,0,0,0.0,1
3595,3,2,1,2,19312.47,1,0,0.5,20.0,0.0,0,0,20.0,1
3596,3,2,1,2,19592.76,0,0,0.0,0.0,0.0,0,0,0.0,1
