merchant_id,merchant_name,merchant_category_final,transaction_count,transaction_value,average_transaction_value,chargeback_transactions,fraud_chargeback_transactions,high_risk_transactions,risky_status_transactions,high_chargeback_merchant_transactions,chargeback_ratio,fraud_chargeback_ratio,high_risk_transaction_ratio
MCH2165,  Venkataraman-Seshadri  ,MEDICAL_STORE,2,-4359.470000000001,-2179.7350000000006,0,0,0,0,0,0.0,0.0,0.0
MCH2167,,,2,28156.120000000003,14078.060000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2170,,,2,7748.92,7748.92,0,0,0,0,0,0.0,0.0,0.0
MCH2178,,,2,30739.93,15369.965,0,0,0,0,0,0.0,0.0,0.0
MCH2185,,,2,20256.780000000002,10128.390000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2186,Venkatesh and Sons,MEDICAL,2,25772.760000000002,12886.380000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2188,"Sundaram, Prakash and Sheth",APPAREL,2,28878.5,14439.25,0,0,0,0,0,0.0,0.0,0.0
MCH2191,"CHOUDHRY, RAI AND CHOKSHI",BOOKS,2,35643.37,17821.685,0,0,0,0,0,0.0,0.0,0.0
MCH2198,"Arya, Dalal and Keer",FOOD_SERVICES,2,2112.73,1056.365,0,0,0,0,0,0.0,0.0,0.0
MCH2199,Subramanian Inc,DEPARTMENT STORE,2,33822.37,16911.185,0,0,0,0,0,0.0,0.0,0.0
MCH2201,"DATE, MUNI AND DASGUPTA",MISC_RETAIL,2,17207.39,8603.695,0,0,0,0,0,0.0,0.0,0.0
MCH2202,"dass, vala and goda",PHARMACY,2,29518.59,14759.295,0,0,0,0,0,0.0,0.0,0.0
MCH2203,"DAR, KHURANA AND VASA",FOOD_SERVICES,2,31522.02,15761.01,0,0,0,0,0,0.0,0.0,0.0
MCH2205,Mannan and Sons,MISC_RETAIL,2,38957.09,19478.545,0,0,0,0,0,0.0,0.0,0.0
MCH2210,,,2,31026.28,15513.14,0,0,0,0,0,0.0,0.0,0.0
MCH2226,,,2,25783.09,12891.545,0,0,0,0,0,0.0,0.0,0.0
MCH2236,Yohannan-Chada,DEPARTMENT STORE,2,15440.4,7720.2,0,0,0,2,0,0.0,0.0,0.0
MCH2237,Chatterjee-Din,TELECOM,2,0.0,,0,0,0,0,0,0.0,0.0,0.0
MCH2240,"Shenoy, Tara and Kala",MEDICAL,2,5027.91,2513.955,0,0,0,0,0,0.0,0.0,0.0
MCH2243,,,2,24611.25,12305.625,0,0,0,0,0,0.0,0.0,0.0
MCH2246,,,2,35789.11,17894.555,0,0,0,0,0,0.0,0.0,0.0
MCH2248,  Mutti-Manne  ,FOOD_SERVICES,2,26698.489999999998,13349.244999999999,0,0,0,2,0,0.0,0.0,0.0
MCH2251,,,2,23281.969999999998,11640.984999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2260,,,2,12406.83,6203.415,0,0,0,0,0,0.0,0.0,0.0
MCH2261,Gr0ver Inc,FOOD_SERVICES,2,20879.83,10439.915,0,0,0,0,0,0.0,0.0,0.0
MCH2268,"  Verma, Aurora and De  ",MISC_RETAIL,2,17095.65,17095.65,0,0,0,0,0,0.0,0.0,0.0
MCH2281,,,2,40163.55,20081.775,0,0,0,0,0,0.0,0.0,0.0
MCH2282,mall group,RETAIL,2,29874.92,14937.46,0,0,0,0,0,0.0,0.0,0.0
MCH2295,,,2,25961.04,12980.52,0,0,0,0,0,0.0,0.0,0.0
MCH2296,Buch Ltd,TRANSPORT,2,7258.24,7258.24,0,0,0,0,0,0.0,0.0,0.0
MCH2297,Mutti and Sons,BOOKS,2,11382.68,5691.34,0,0,0,0,0,0.0,0.0,0.0
MCH2307,,,2,15369.92,15369.92,0,0,0,0,0,0.0,0.0,0.0
MCH2309,TripathiPLC,GROCERY,2,39843.73,19921.865,0,0,0,0,0,0.0,0.0,0.0
MCH2330,,,2,27973.7,13986.85,0,0,0,0,0,0.0,0.0,0.0
MCH2333,,,2,25604.6,12802.3,0,0,0,0,0,0.0,0.0,0.0
MCH2345,"Kibe, Verma and Koshy",PHONE SERVICE,2,4644.570000000001,2322.2850000000003,0,0,0,0,0,0.0,0.0,0.0
MCH2349,,,2,19256.199999999997,9628.099999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2353,sood-vasa,GROCERY,2,17403.68,8701.84,0,0,0,0,0,0.0,0.0,0.0
MCH2365,,,2,24960.68,12480.34,0,0,0,0,0,0.0,0.0,0.0
MCH2371,,,2,9276.76,4638.38,0,0,0,0,0,0.0,0.0,0.0
MCH2392,,,2,13597.1,13597.1,0,0,0,0,0,0.0,0.0,0.0
MCH2394,RAJAGOPALAN LLC,FOOD_SERVICES,2,20824.01,20824.01,0,0,0,0,0,0.0,0.0,0.0
MCH2405,,,2,16340.829999999998,8170.414999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2406,,,2,25158.32,12579.16,0,0,0,0,0,0.0,0.0,0.0
MCH2417,"Reddy, Patel and Manda",PHARMACY,2,16795.15,8397.575,0,0,0,0,0,0.0,0.0,0.0
MCH2426,,,2,34081.09,17040.545,0,0,0,0,0,0.0,0.0,0.0
MCH2434,,,2,29272.44,14636.22,0,0,0,0,0,0.0,0.0,0.0
MCH2436,SHETTY-GOUR,MISC_RETAIL,2,29569.88,14784.94,0,0,0,0,0,0.0,0.0,0.0
MCH2440,Hans-Master,HOTEL_LODGING,2,38233.94,19116.97,0,0,0,0,0,0.0,0.0,0.0
MCH2442,Gole PLC,FOOD_SERVICES,2,21587.68,10793.84,0,0,0,0,0,0.0,0.0,0.0
MCH2449,,,2,34568.82,17284.41,0,0,0,0,0,0.0,0.0,0.0
MCH2450,bail plc,FOOD_SERVICES,2,13952.1,6976.05,0,0,0,0,0,0.0,0.0,0.0
MCH2452,,,2,15284.43,7642.215,0,0,0,0,0,0.0,0.0,0.0
MCH2454,,,2,19332.69,9666.345,0,0,0,0,0,0.0,0.0,0.0
MCH2455,,,2,47692.08,23846.04,0,0,0,0,0,0.0,0.0,0.0
MCH2457,,,2,28534.120000000003,14267.060000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2460,,,2,15060.08,7530.04,0,0,0,0,0,0.0,0.0,0.0
MCH2461,,,2,14407.96,7203.98,0,0,0,0,0,0.0,0.0,0.0
MCH2464,,,2,46149.990000000005,23074.995000000003,0,0,0,0,0,0.0,0.0,0.0
MCH2465,,,2,32127.37,16063.685,0,0,0,0,0,0.0,0.0,0.0
MCH2481,,,2,7302.66,7302.66,0,0,0,0,0,0.0,0.0,0.0
MCH2487,"Virk, Ganguly and Saraf",FOOD_SERVICES,2,27509.71,13754.855,0,0,0,0,0,0.0,0.0,0.0
MCH2492,Chandran Group,FOOD_SERVICES,2,11387.76,5693.88,0,0,0,0,0,0.0,0.0,0.0
MCH2493,"Tella, Lata and Tripathi",TELECOM,2,36084.8,18042.4,0,0,0,0,0,0.0,0.0,0.0
MCH2503,Ravel PLC,MOBILE RECHARGE,2,29794.909999999996,14897.454999999998,0,0,0,0,0,0.0,0.0,0.0
MCH2513,BhallaInc,APPAREL,2,15875.31,7937.655,0,0,0,0,0,0.0,0.0,0.0
MCH2517,,,2,46842.5,23421.25,0,0,0,0,0,0.0,0.0,0.0
MCH2521,,,2,13049.740000000002,6524.870000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2525,NARAYAN-MALLICK,MEDICAL_STORE,2,38551.7,19275.85,0,0,0,0,0,0.0,0.0,0.0
MCH2538,,,2,27759.07,13879.535,0,0,0,0,0,0.0,0.0,0.0
MCH2544,,,2,27145.31,13572.655,0,0,0,0,0,0.0,0.0,0.0
MCH2549,,,2,28427.2,14213.6,0,0,0,0,0,0.0,0.0,0.0
MCH2561,,,2,23544.710000000003,11772.355000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2564,Bumb and Sons,HOTEL_LODGING,2,9707.35,9707.35,0,0,0,0,0,0.0,0.0,0.0
MCH2565,,,2,19350.15,9675.075,0,0,0,0,0,0.0,0.0,0.0
MCH2567,"Magar, Hora and Khare",TRANSPORT,2,24043.190000000002,12021.595000000001,0,0,0,0,0,0.0,0.0,0.0
MCH2584,,,2,25817.31,12908.655,0,0,0,0,0,0.0,0.0,0.0
MCH2593,Gour Inc,MISC_RETAIL,2,14222.46,7111.23,0,0,0,0,0,0.0,0.0,0.0
MCH2601,"Mangal, Lalla and Desai",TRANSPORT,2,6323.68,3161.84,0,0,0,0,0,0.0,0.0,0.0
MCH2602,,,2,13555.27,6777.635,0,0,0,0,0,0.0,0.0,0.0
MCH2603,,,2,20281.9,10140.95,0,0,0,0,0,0.0,0.0,0.0
MCH2605,Gera-Karpe,APPAREL,2,4947.38,2473.69,0,0,0,0,0,0.0,0.0,0.0
MCH2608,"Loyal, Ghosh and Gaba",OTHER,2,21155.58,10577.79,0,0,0,0,0,0.0,0.0,0.0
MCH2611,,,2,27693.879999999997,13846.939999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2614,,,2,14913.88,14913.88,0,0,0,0,0,0.0,0.0,0.0
MCH2616,,,2,44503.61,22251.805,0,0,0,0,0,0.0,0.0,0.0
MCH2621,,,2,22217.8,11108.9,0,0,0,0,0,0.0,0.0,0.0
MCH2624,Pandya Group,DEPARTMENT STORE,2,23663.24,23663.24,0,0,0,0,0,0.0,0.0,0.0
MCH2630,,,2,30461.55,15230.775,0,0,0,0,0,0.0,0.0,0.0
MCH2634,"Duga1, G0pa1 and La1a",HOTEL_LODGING,2,13375.6,6687.8,0,0,0,0,0,0.0,0.0,0.0
MCH2639,Sunder-Keer,GROCERY,2,31443.9,15721.95,0,0,0,0,0,0.0,0.0,0.0
MCH2646,Parsa-Gole,MISC_RETAIL,2,45890.869999999995,22945.434999999998,0,0,0,0,0,0.0,0.0,0.0
MCH2648,Batta LLC,MISC_RETAIL,2,25697.96,12848.98,0,0,0,0,0,0.0,0.0,0.0
MCH2656,"Patla, Deo and Babu",PHARMACY,2,6423.98,6423.98,0,0,0,0,0,0.0,0.0,0.0
MCH2657,,,2,19592.76,9796.38,0,0,0,0,0,0.0,0.0,0.0
MCH2658,"Parmar, Purohit and Bhasin",FOOD_SERVICES,2,15661.09,7830.545,0,0,0,0,0,0.0,0.0,0.0
MCH2659,,,2,19094.03,9547.015,0,0,0,0,0,0.0,0.0,0.0
MCH2662,,,2,44934.04,22467.02,0,0,0,0,0,0.0,0.0,0.0
MCH2667,,,2,43230.58,21615.29,0,0,0,0,0,0.0,0.0,0.0
MCH2672,,,2,21817.45,10908.725,0,0,0,0,0,0.0,0.0,0.0
MCH2673,,,2,21476.94,10738.47,0,0,0,0,0,0.0,0.0,0.0
MCH2680,,,2,24748.730000000003,12374.365000000002,0,0,0,0,0,0.0,0.0,0.0
MCH2686,,,2,15319.91,7659.955,0,0,0,0,0,0.0,0.0,0.0
MCH2695,Patil Inc,GROCERY,2,28857.85,14428.925,0,0,0,0,0,0.0,0.0,0.0
MCH2700,,,2,37983.66,18991.83,0,0,0,0,0,0.0,0.0,0.0
MCH2706,,,2,24621.61,24621.61,0,0,0,0,0,0.0,0.0,0.0
MCH2710,"Ramanathan, Bandi and Edwin",GROCERY,2,39224.46000000001,19612.230000000003,0,0,0,0,0,0.0,0.0,0.0
MCH2713,Dayal Group,APPAREL,2,10965.85,10965.85,0,0,0,0,0,0.0,0.0,0.0
MCH2714,,,2,18341.45,9170.725,0,0,0,0,0,0.0,0.0,0.0
MCH2715,,,2,26160.32,13080.16,0,0,0,0,0,0.0,0.0,0.0
MCH2720,,,2,667.1,667.1,0,0,0,0,0,0.0,0.0,0.0
MCH2724,Aggarwal Group,FOOD_SERVICES,2,27099.59,13549.795,0,0,0,0,0,0.0,0.0,0.0
MCH2725,Varma-Loke,FOOD_SERVICES,2,28467.61,14233.805,0,0,0,0,0,0.0,0.0,0.0
MCH2731,Krishna-Kumar,DEPARTMENT STORE,2,15697.65,15697.65,0,0,0,0,0,0.0,0.0,0.0
MCH2738,Yadav Group,OTHER,2,23101.69,11550.845,0,0,0,0,0,0.0,0.0,0.0
MCH2739,,,2,31955.0,15977.5,0,0,0,0,0,0.0,0.0,0.0
MCH2740,,,2,26539.809999999998,13269.904999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2741,"Palan, Bhalla and Srinivasan",FOOD_SERVICES,2,14972.44,7486.22,0,0,0,0,0,0.0,0.0,0.0
MCH2742,"Vasa, Devan and Tandon",APPAREL,2,40995.229999999996,20497.614999999998,0,0,0,0,0,0.0,0.0,0.0
MCH2743,Joshi PLC,PHARMACY,2,22211.98,11105.99,0,0,0,0,0,0.0,0.0,0.0
MCH2746,"tella, mane and pillai",HOTEL_LODGING,2,16652.92,8326.46,0,0,0,0,0,0.0,0.0,0.0
MCH2750,Rao-Narayanan,BOOKS,2,29658.47,14829.235,0,0,0,0,0,0.0,0.0,0.0
MCH2754,Chahal Group,FOOD_SERVICES,2,40277.899999999994,20138.949999999997,0,0,0,0,0,0.0,0.0,0.0
MCH2756,,,2,39403.84,19701.92,0,0,0,0,0,0.0,0.0,0.0
MCH2761,Sabharwa1-Pati1,OTHER,2,8552.02,8552.02,0,0,0,0,0,0.0,0.0,0.0
MCH2763,Thaman-Virk,PHARMACY,2,35179.7,17589.85,0,0,0,0,0,0.0,0.0,0.0
MCH2764,"Yogi, Jani and Choudhry",PHONE SERVICE,2,10199.63,10199.63,0,0,0,0,0,0.0,0.0,0.0
MCH2766,"chakraborty, nazareth and dasgupta",GROCERY,2,9254.72,4627.36,0,0,0,0,0,0.0,0.0,0.0
MCH2767,"Patel, Jhaveri and Dugar",TELECOM,2,28022.04,14011.02,0,0,0,0,0,0.0,0.0,0.0
MCH2781,,,2,20918.289999999997,10459.144999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2785,,,2,1017.94,1017.94,0,0,0,0,0,0.0,0.0,0.0
MCH2786,Gola Inc,APPAREL,2,18841.55,9420.775,0,0,0,0,0,0.0,0.0,0.0
MCH2790,,,2,18248.97,9124.485,0,0,0,0,0,0.0,0.0,0.0
MCH2792,KrishnamurthyPLC,HOTEL_LODGING,2,5881.36,5881.36,0,0,0,0,0,0.0,0.0,0.0
MCH2794,,,2,32153.64,16076.82,0,0,0,0,0,0.0,0.0,0.0
MCH2798,,,2,14523.41,14523.41,0,0,0,0,0,0.0,0.0,0.0
MCH2803,,,2,35602.41,17801.205,0,0,0,0,0,0.0,0.0,0.0
MCH2805,,,2,28728.45,14364.225,0,0,0,0,0,0.0,0.0,0.0
MCH2806,Jhaveri-Babu,HOTEL_LODGING,2,8928.16,4464.08,0,0,0,0,0,0.0,0.0,0.0
MCH2810,,,2,19521.739999999998,9760.869999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2814,"SANI, KHARE AND RAMACHANDRAN",MEDICAL_STORE,2,20238.74,20238.74,0,0,0,0,0,0.0,0.0,0.0
MCH2823,,,2,16417.96,8208.98,0,0,0,0,0,0.0,0.0,0.0
MCH2825,Ku1karni Inc,PHONE SERVICE,2,20387.13,10193.565,0,0,0,0,0,0.0,0.0,0.0
MCH2832,Parmer Inc,RETAIL,2,22712.97,11356.485,0,0,0,0,0,0.0,0.0,0.0
MCH2839,"brar, varughese and cherian",GROCERY,2,28528.33,14264.165,0,0,0,0,0,0.0,0.0,0.0
MCH2840,,,2,40048.39,20024.195,0,0,0,0,0,0.0,0.0,0.0
MCH2848,,,2,31115.72,15557.86,0,0,0,0,0,0.0,0.0,0.0
MCH2852,,,2,29212.64,14606.32,0,0,0,0,0,0.0,0.0,0.0
MCH2859,"Doctor, Bir and Lanka",GROCERY,2,42451.25,21225.625,0,0,0,0,0,0.0,0.0,0.0
MCH2864,,,2,17317.51,17317.51,0,0,0,0,0,0.0,0.0,0.0
MCH2865,,,2,2611.7,2611.7,0,0,0,0,0,0.0,0.0,0.0
MCH2875,Chander-Parmer,DEPARTMENT STORE,2,17222.66,8611.33,0,0,0,0,0,0.0,0.0,0.0
MCH2877,,,2,11167.41,5583.705,0,0,0,0,0,0.0,0.0,0.0
MCH2895,,,2,4605.96,4605.96,0,0,0,0,0,0.0,0.0,0.0
MCH2905,Goyal-Gopal,MEDICAL,2,26817.28,13408.64,0,0,0,2,0,0.0,0.0,0.0
MCH2908,,,2,8986.63,8986.63,0,0,0,0,0,0.0,0.0,0.0
MCH2914,BASSI-VARGHESE,FOOD_SERVICES,2,28256.149999999998,14128.074999999999,0,0,0,0,0,0.0,0.0,0.0
MCH2918,,,2,18373.65,9186.825,0,0,0,0,0,0.0,0.0,0.0
MCH2935,,,2,38319.83,19159.915,0,0,0,0,0,0.0,0.0,0.0
MCH2946,Divan Inc,TELECOM,2,19999.79,9999.895,0,0,0,0,0,0.0,0.0,0.0
MCH2947,,,2,10020.88,10020.88,0,0,0,0,0,0.0,0.0,0.0
MCH2948,,,2,19746.24,19746.24,0,0,0,0,0,0.0,0.0,0.0
MCH2950,"Rastogi, Bhavsar and Varghese",STATIONERY,2,3161.62,3161.62,0,0,0,0,0,0.0,0.0,0.0
MCH2962,"  Bala, Grover and Dutta  ",GROCERY,2,37148.45,18574.225,0,0,0,0,0,0.0,0.0,0.0
MCH2965,shroff-prabhakar,GROCERY,2,15358.97,7679.485,0,0,0,0,0,0.0,0.0,0.0
MCH2966,,,2,13994.08,6997.04,0,0,0,0,0,0.0,0.0,0.0
MCH2972,,,2,29441.01,14720.505,0,0,0,0,0,0.0,0.0,0.0
MCH2973,"Bhargava, Dani and Krishnamurthy",TRANSPORT,2,14538.35,14538.35,0,0,0,0,0,0.0,0.0,0.0
MCH2990,Rout and Sons,HOTEL_LODGING,2,33710.12,16855.06,0,0,0,0,0,0.0,0.0,0.0
MCH2995,  Patil Ltd  ,HOTEL_LODGING,2,4615.69,4615.69,0,0,0,0,0,0.0,0.0,0.0
MCH2998,,,2,23568.489999999998,11784.244999999999,0,0,0,0,0,0.0,0.0,0.0
MCH3006,BISWAS-RAM,MISC_RETAIL,2,8402.05,8402.05,0,0,0,0,0,0.0,0.0,0.0
MCH3011,"Ahluwalia, Contractor and Comar",DEPARTMENT STORE,2,38513.42,19256.71,0,0,0,0,0,0.0,0.0,0.0
MCH3012,Sathe LLC,GROCERY,2,16407.57,8203.785,0,0,0,0,0,0.0,0.0,0.0
MCH3023,Raj-Bajwa,TRANSPORT,2,11794.85,11794.85,0,0,0,0,0,0.0,0.0,0.0
MCH3026,,,2,29104.07,14552.035,0,0,0,0,0,0.0,0.0,0.0
MCH3033,,,2,21268.59,10634.295,0,0,0,0,0,0.0,0.0,0.0
MCH3041,,,2,41709.47,20854.735,0,0,0,0,0,0.0,0.0,0.0
MCH3048,Kala Group,HOTEL_LODGING,2,22994.0,11497.0,0,0,0,0,0,0.0,0.0,0.0
MCH3053,,,2,18346.06,18346.06,0,0,0,0,0,0.0,0.0,0.0
MCH3057,Nagy-Banik,DEPARTMENT STORE,2,38387.35,19193.675,0,0,0,0,0,0.0,0.0,0.0
MCH3076,,,2,33921.94,16960.97,0,0,0,0,0,0.0,0.0,0.0
MCH3080,lad-soman,GROCERY,2,33056.89,16528.445,0,0,0,0,0,0.0,0.0,0.0
MCH3085,"SARKAR, MEMON AND MAND",TRANSPORT,2,30824.94,15412.47,0,0,0,0,0,0.0,0.0,0.0
MCH3086,Nori-Mishra,PHARMACY,2,34033.82,17016.91,0,0,0,2,0,0.0,0.0,0.0
MCH3092,"Dutta, Vasa and Jayaraman",MISC_RETAIL,2,29551.13,14775.565,0,0,0,0,0,0.0,0.0,0.0
MCH3093,"DUBE, VENKATESH AND JHA",MISC_RETAIL,2,24840.98,12420.49,0,0,0,0,0,0.0,0.0,0.0
MCH3097,,,2,42199.22,21099.61,0,0,0,0,0,0.0,0.0,0.0
MCH3100,,,2,31508.8,15754.4,0,0,0,0,0,0.0,0.0,0.0
MCH3103,,,2,-2012.3099999999995,-1006.1549999999997,0,0,0,0,0,0.0,0.0,0.0
MCH3104,,,2,8234.74,4117.37,0,0,0,0,0,0.0,0.0,0.0
MCH3109,,,2,42602.91,21301.455,0,0,0,0,0,0.0,0.0,0.0
MCH3112,,,2,24355.12,12177.56,0,0,0,0,0,0.0,0.0,0.0
MCH3113,,,2,34704.31,17352.155,0,0,0,0,0,0.0,0.0,0.0
MCH3115,,,2,-17909.1,-8954.55,0,0,0,0,0,0.0,0.0,0.0
MCH3117,,,2,16460.51,16460.51,0,0,0,0,0,0.0,0.0,0.0
MCH3120,,,2,21699.14,10849.57,0,0,0,0,0,0.0,0.0,0.0
MCH3123,"Hegde, Bahl and Comar",TRAVEL,2,26362.46,13181.23,0,0,0,0,0,0.0,0.0,0.0
MCH3139,Arya-Rau,HOTEL_LODGING,2,21398.36,10699.18,0,0,0,0,0,0.0,0.0,0.0
MCH3153,,,2,20077.62,20077.62,0,0,0,0,0,0.0,0.0,0.0
MCH3166,,,2,25109.37,12554.685,0,0,0,0,0,0.0,0.0,0.0
MCH3174,,,2,43002.23,21501.115,0,0,0,0,0,0.0,0.0,0.0
MCH3180,Sanghvi and S0ns,PHARMACY,2,21041.73,10520.865,0,0,0,0,0,0.0,0.0,0.0
MCH3189,De-Kakar,TRANSPORT,2,5356.6900000000005,2678.3450000000003,0,0,0,2,0,0.0,0.0,0.0
MCH3194,,,2,9799.28,9799.28,0,0,0,0,0,0.0,0.0,0.0
MCH3195,,,2,7945.57,7945.57,0,0,0,0,0,0.0,0.0,0.0
MCH3196,,,2,3297.82,3297.82,0,0,0,0,0,0.0,0.0,0.0
MCH3209,,,2,31379.75,15689.875,0,0,0,0,0,0.0,0.0,0.0
MCH3216,,,2,34710.270000000004,17355.135000000002,0,0,0,0,0,0.0,0.0,0.0
MCH3228,,,2,18521.81,18521.81,0,0,0,0,0,0.0,0.0,0.0
MCH3237,Gaba Inc,MISC_RETAIL,2,27245.68,13622.84,0,0,0,2,0,0.0,0.0,0.0
MCH3240,"roy, dash and bobal",GROCERY,2,23132.36,23132.36,0,0,0,0,0,0.0,0.0,0.0
MCH3243,,,2,0.0,,0,0,0,0,0,0.0,0.0,0.0
MCH3256,"Patil, Tripathi and Seshadri",BOOKS,2,7233.35,7233.35,0,0,0,0,0,0.0,0.0,0.0
MCH3267,"Dara, Rama and Ben",PHONE SERVICE,2,38497.880000000005,19248.940000000002,0,0,0,0,0,0.0,0.0,0.0
MCH3270,"CHOKSHI, DASH AND SRIVASTAVA",TRANSPORT,2,16033.96,16033.96,0,0,0,0,0,0.0,0.0,0.0
MCH3282,,,2,29402.769999999997,14701.384999999998,0,0,0,0,0,0.0,0.0,0.0
MCH3284,  Lal and Sons  ,MOBILE RECHARGE,2,8425.0,4212.5,0,0,0,0,0,0.0,0.0,0.0
MCH3296,Sampath-Chopra,MISC_RETAIL,2,-15390.39,-7695.195,0,0,0,0,0,0.0,0.0,0.0
MCH3303,,,2,1843.26,921.63,0,0,0,0,0,0.0,0.0,0.0
MCH3304,,,2,30461.89,15230.945,0,0,0,0,0,0.0,0.0,0.0
MCH3306,,,2,7811.46,7811.46,0,0,0,0,0,0.0,0.0,0.0
MCH3311,"Agarwal, Bhandari and Varma",APPAREL,2,12500.87,6250.435,0,0,0,0,0,0.0,0.0,0.0
MCH3316,,,2,37363.97,18681.985,0,0,0,0,0,0.0,0.0,0.0
MCH3318,,,2,34423.82,17211.91,0,0,0,0,0,0.0,0.0,0.0
MCH3319,,,2,8844.99,4422.495,0,0,0,0,0,0.0,0.0,0.0
MCH3322,,,2,13083.09,6541.545,0,0,0,0,0,0.0,0.0,0.0
MCH3328,Jha-Chaha1,RETAIL,2,34318.43,17159.215,0,0,0,0,0,0.0,0.0,0.0
MCH3334,Majumdar-Raja,MOBILE RECHARGE,2,26408.98,13204.49,0,0,0,0,0,0.0,0.0,0.0
MCH3337,,,2,26143.7,13071.85,0,0,0,0,0,0.0,0.0,0.0
MCH3341,Ramesh Inc,PHARMACY,2,8238.17,4119.085,0,0,0,0,0,0.0,0.0,0.0
MCH3344,,,2,32804.14,16402.07,0,0,0,0,0,0.0,0.0,0.0
MCH3349,,,2,26331.350000000002,13165.675000000001,0,0,0,0,0,0.0,0.0,0.0
MCH3351,"Loke, Narasimhan and Gandhi",PHARMACY,2,626.35,626.35,0,0,0,2,0,0.0,0.0,0.0
MCH3363,,,2,42741.57,21370.785,0,0,0,0,0,0.0,0.0,0.0
MCH3371,Bath PLC,PHONE SERVICE,2,21710.35,10855.175,0,0,0,0,0,0.0,0.0,0.0
MCH3374,,,2,33360.93,16680.465,0,0,0,0,0,0.0,0.0,0.0
MCH3377,,,2,15367.9,7683.95,0,0,0,0,0,0.0,0.0,0.0
MCH3378,,,2,38616.270000000004,19308.135000000002,0,0,0,0,0,0.0,0.0,0.0
MCH3383,  Muni Inc  ,OTHER,2,10013.82,10013.82,0,0,0,0,0,0.0,0.0,0.0
MCH3384,GILL-BAKSHI,MISC_RETAIL,2,16941.78,16941.78,0,0,0,0,0,0.0,0.0,0.0
MCH3385,,,2,21161.4,10580.7,0,0,0,0,0,0.0,0.0,0.0
MCH3395,"Boase, Dutt and Sami",PHARMACY,2,17099.14,8549.57,0,0,0,0,0,0.0,0.0,0.0
MCH3401,chana llc,GROCERY,2,24366.15,12183.075,0,0,0,0,0,0.0,0.0,0.0
MCH3405,"DARA, BOASE AND CHADA",MISC_RETAIL,2,14678.41,7339.205,0,0,0,0,0,0.0,0.0,0.0
MCH3408,,,2,24276.02,24276.02,0,0,0,0,0,0.0,0.0,0.0
MCH3411,,,2,17674.04,17674.04,0,0,0,0,0,0.0,0.0,0.0
MCH3413,,,2,11956.42,5978.21,0,0,0,0,0,0.0,0.0,0.0
MCH3423,Sant-Singh,HOTEL_LODGING,2,14227.35,14227.35,0,0,0,0,0,0.0,0.0,0.0
MCH3424,Tandon-Raja,GROCERY,2,42544.61,21272.305,0,0,0,0,0,0.0,0.0,0.0
MCH3425,,,2,25597.98,12798.99,0,0,0,0,0,0.0,0.0,0.0
MCH3432,,,2,23997.870000000003,11998.935000000001,0,0,0,0,0,0.0,0.0,0.0
MCH3446,Ganesan-Contractor,GROCERY,2,33502.12,16751.06,0,0,0,2,0,0.0,0.0,0.0
MCH3451,AMBLE-NAIR,PHARMACY,2,26411.63,13205.815,0,0,0,2,0,0.0,0.0,0.0
MCH3465,"Patla, Tiwari and Bobal",MOBILE RECHARGE,2,24879.84,12439.92,0,0,0,0,0,0.0,0.0,0.0
MCH3466,,,2,38585.42,19292.71,0,0,0,0,0,0.0,0.0,0.0
MCH3468,Aurora-Ben,HOTEL_LODGING,2,19099.47,9549.735,0,0,0,0,0,0.0,0.0,0.0
MCH3475,"  Wadhwa, Banik and Prakash  ",FOOD_SERVICES,2,26473.55,13236.775,0,0,0,0,0,0.0,0.0,0.0
MCH3479,,,2,16177.67,8088.835,0,0,0,0,0,0.0,0.0,0.0
MCH3480,,,2,20917.03,10458.515,0,0,0,0,0,0.0,0.0,0.0
MCH3483,"Puri, Sachdeva and Jhaveri",FOOD_SERVICES,2,18920.22,9460.11,0,0,0,0,0,0.0,0.0,0.0
MCH3484,Sidhu LLC,MISC_RETAIL,2,38242.12,19121.06,0,0,0,0,0,0.0,0.0,0.0
MCH3486,,,2,5766.53,2883.265,0,0,0,0,0,0.0,0.0,0.0
MCH3492,,,2,22234.02,11117.01,0,0,0,0,0,0.0,0.0,0.0
MCH3493,,,2,8530.55,8530.55,0,0,0,0,0,0.0,0.0,0.0
MCH3495,,,2,17389.73,17389.73,0,0,0,0,0,0.0,0.0,0.0
MCH3498,AGATE AND SONS,TELECOM,2,26363.780000000002,13181.890000000001,0,0,0,0,0,0.0,0.0,0.0
MCH3500,,,2,32644.97,16322.485,0,0,0,0,0,0.0,0.0,0.0
MCH3501,Chandran-Tripathi,MISC_RETAIL,2,24969.28,12484.64,0,0,0,0,0,0.0,0.0,0.0
